"MEASURE" "ACTIVITY" "SUBJECT" "AVERAGE"
"Body Gyroscopic Magnetic-mean()" "SITTING" 25 -0.966568718615385
"Body Gyroscopic Magnetic-mean()" "SITTING" 26 -0.954052945897436
"Body Gyroscopic Magnetic-mean()" "SITTING" 27 -0.963565474
"Body Gyroscopic Magnetic-mean()" "SITTING" 28 -0.955175567083333
"Body Gyroscopic Magnetic-mean()" "SITTING" 29 -0.962377332166667
"Body Gyroscopic Magnetic-mean()" "SITTING" 30 -0.955847323870968
"Body Gyroscopic Magnetic-mean()" "STANDING" 1 -0.976493792830189
"Body Gyroscopic Magnetic-mean()" "STANDING" 2 -0.963466341851852
"Body Gyroscopic Magnetic-mean()" "STANDING" 3 -0.892089349344262
"Body Gyroscopic Magnetic-mean()" "STANDING" 4 -0.900982100535714
"Body Gyroscopic Magnetic-mean()" "STANDING" 5 -0.900671630714286
"Body Gyroscopic Magnetic-mean()" "STANDING" 6 -0.939404744385965
"Body Gyroscopic Magnetic-mean()" "STANDING" 7 -0.943425564528302
"Body Gyroscopic Magnetic-mean()" "STANDING" 8 -0.952848496851852
"Body Gyroscopic Magnetic-mean()" "STANDING" 9 -0.921030223111111
"Body Gyroscopic Magnetic-mean()" "STANDING" 10 -0.929787259772727
"Body Gyroscopic Magnetic-mean()" "STANDING" 11 -0.979978011489362
"Body Gyroscopic Magnetic-mean()" "STANDING" 12 -0.888101372786885
"Body Gyroscopic Magnetic-mean()" "STANDING" 13 -0.95782537245614
"Body Gyroscopic Magnetic-mean()" "STANDING" 14 -0.943530016833333
"Body Gyroscopic Magnetic-mean()" "STANDING" 15 -0.946961381132076
"Body Gyroscopic Magnetic-mean()" "STANDING" 16 -0.972528178205128
"Body Gyroscopic Magnetic-mean()" "STANDING" 17 -0.978184576538462
"Body Gyroscopic Magnetic-mean()" "STANDING" 18 -0.963006793150685
"Body Gyroscopic Magnetic-mean()" "STANDING" 19 -0.94174504109589
"Body Gyroscopic Magnetic-mean()" "STANDING" 20 -0.883675028630137
"Body Gyroscopic Magnetic-mean()" "STANDING" 21 -0.949837151797753
"Body Gyroscopic Magnetic-mean()" "STANDING" 22 -0.931624303968254
"Body Gyroscopic Magnetic-mean()" "STANDING" 23 -0.938430293382353
"Body Gyroscopic Magnetic-mean()" "STANDING" 24 -0.954518594057971
"Body Gyroscopic Magnetic-mean()" "STANDING" 25 -0.967077442837838
"Body Gyroscopic Magnetic-mean()" "STANDING" 26 -0.968673955540541
"Body Gyroscopic Magnetic-mean()" "STANDING" 27 -0.968702956625
"Body Gyroscopic Magnetic-mean()" "STANDING" 28 -0.894242469620253
"Body Gyroscopic Magnetic-mean()" "STANDING" 29 -0.980657340461539
"Body Gyroscopic Magnetic-mean()" "STANDING" 30 -0.913890564915254
"Body Gyroscopic Magnetic-mean()" "WALKING" 1 -0.160979552536842
"Body Gyroscopic Magnetic-mean()" "WALKING" 2 -0.446549092881356
"Body Gyroscopic Magnetic-mean()" "WALKING" 3 -0.466411754137931
"Body Gyroscopic Magnetic-mean()" "WALKING" 4 -0.49779220106
"Body Gyroscopic Magnetic-mean()" "WALKING" 5 -0.355933083571429
"Body Gyroscopic Magnetic-mean()" "WALKING" 6 -0.281207841122807
"Body Gyroscopic Magnetic-mean()" "WALKING" 7 -0.305959351403509
"Body Gyroscopic Magnetic-mean()" "WALKING" 8 -0.00310243820125
"Body Gyroscopic Magnetic-mean()" "WALKING" 9 -0.294542266826923
"Body Gyroscopic Magnetic-mean()" "WALKING" 10 -0.156458730358491
"Body Gyroscopic Magnetic-mean()" "WALKING" 11 -0.421801673559322
"Body Gyroscopic Magnetic-mean()" "WALKING" 12 -0.35593036512
"Body Gyroscopic Magnetic-mean()" "WALKING" 13 -0.218669558421053
"Body Gyroscopic Magnetic-mean()" "WALKING" 14 -0.137208741864407
"Body Gyroscopic Magnetic-mean()" "WALKING" 15 -0.243711124444444
"Body Gyroscopic Magnetic-mean()" "WALKING" 16 -0.485931932745098
"Body Gyroscopic Magnetic-mean()" "WALKING" 17 -0.335009836885246
"Body Gyroscopic Magnetic-mean()" "WALKING" 18 -0.500471147857143
"Body Gyroscopic Magnetic-mean()" "WALKING" 19 0.100045071430769
"Body Gyroscopic Magnetic-mean()" "WALKING" 20 0.0686275147882353
"Body Gyroscopic Magnetic-mean()" "WALKING" 21 -0.284775644807692
"Body Gyroscopic Magnetic-mean()" "WALKING" 22 -0.210608043717391
"Body Gyroscopic Magnetic-mean()" "WALKING" 23 -0.0120968259523729
"Body Gyroscopic Magnetic-mean()" "WALKING" 24 -0.403064156896552
"Body Gyroscopic Magnetic-mean()" "WALKING" 25 -0.394362401351351
"Body Gyroscopic Magnetic-mean()" "WALKING" 26 -0.392092024067797
"Body Gyroscopic Magnetic-mean()" "WALKING" 27 -0.396638753684211
"Body Gyroscopic Magnetic-mean()" "WALKING" 28 -0.310775945814815
"Body Gyroscopic Magnetic-mean()" "WALKING" 29 -0.28057326754717
"Body Gyroscopic Magnetic-mean()" "WALKING" 30 -0.0229640797463077
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 1 -0.0757412543673469
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 2 -0.162188586930426
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 3 -0.215294501244898
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 4 -0.3466062928
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 5 -0.218029835319149
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 6 0.0142677821595833
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 7 -0.18874081887234
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 8 0.0993429744078947
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 9 -0.168921400633333
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 10 -0.0238468037578947
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 11 -0.19788336026087
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 12 -0.213351510686957
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 13 -0.102114480531915
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 14 0.166340011842444
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 15 -0.121686320740476
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 16 -0.309820427234043
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 17 -0.232641763307609
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 18 -0.381022814727273
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 19 0.418004608615385
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 20 0.0938419436933333
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 21 -0.184850019535556
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 22 -0.161333309783333
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 23 0.0390915481555556
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 24 -0.304965806363636
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 25 -0.216082565601724
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 26 -0.23531462282
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 27 -0.164783206536364
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 28 -0.068246324026087
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 29 -0.122968108816667
"Body Gyroscopic Magnetic-mean()" "WALKING_DOWNSTAIRS" 30 -0.095537320533871
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 1 -0.126735589969811
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 2 -0.219713472958333
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 3 -0.347321812220339
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 4 -0.299779407884615
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 5 -0.235516929306383
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 6 -0.12912124415098
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 7 -0.239099165627451
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 8 0.166447991
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 9 -0.0833234490061224
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 10 0.0438573846851064
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 11 -0.255048336944444
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 12 -0.316561585961538
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 13 -0.237182958116364
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 14 0.365779419444444
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 15 -0.201217274
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 16 -0.308260568039216
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 17 -0.235191249091667
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 18 -0.3691086
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 19 -0.06161577145
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 20 0.0223302538235294
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 21 -0.168982721146809
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 22 -0.1280319236
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 23 -0.156527148792745
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 24 -0.33443583979661
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 25 -0.3186346998
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 26 -0.344427047636364
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 27 -0.286145719598039
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 28 -0.263415282690196
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 29 0.0439627677608163
"Body Gyroscopic Magnetic-mean()" "WALKING_UPSTAIRS" 30 -0.113608367276923
"Body Gyroscopic Magnetic-std()" "LAYING" 1 -0.81901016976
"Body Gyroscopic Magnetic-std()" "LAYING" 2 -0.961164053958333
"Body Gyroscopic Magnetic-std()" "LAYING" 3 -0.954275110967742
"Body Gyroscopic Magnetic-std()" "LAYING" 4 -0.947031781666667
"Body Gyroscopic Magnetic-std()" "LAYING" 5 -0.958287921923077
"Body Gyroscopic Magnetic-std()" "LAYING" 6 -0.920914497017544
"Body Gyroscopic Magnetic-std()" "LAYING" 7 -0.918662459038462
"Body Gyroscopic Magnetic-std()" "LAYING" 8 -0.932470764444444
"Body Gyroscopic Magnetic-std()" "LAYING" 9 -0.8985578738
"Body Gyroscopic Magnetic-std()" "LAYING" 10 -0.927471165517241
"Body Gyroscopic Magnetic-std()" "LAYING" 11 -0.954713182807018
"Body Gyroscopic Magnetic-std()" "LAYING" 12 -0.935725715833333
"Body Gyroscopic Magnetic-std()" "LAYING" 13 -0.944687480967742
"Body Gyroscopic Magnetic-std()" "LAYING" 14 -0.913433185882353
"Body Gyroscopic Magnetic-std()" "LAYING" 15 -0.924043007638889
"Body Gyroscopic Magnetic-std()" "LAYING" 16 -0.959020036285714
"Body Gyroscopic Magnetic-std()" "LAYING" 17 -0.959325498732394
"Body Gyroscopic Magnetic-std()" "LAYING" 18 -0.980560877846154
"Body Gyroscopic Magnetic-std()" "LAYING" 19 -0.955906646506024
"Body Gyroscopic Magnetic-std()" "LAYING" 20 -0.962153597941176
"Body Gyroscopic Magnetic-std()" "LAYING" 21 -0.949289148
"Body Gyroscopic Magnetic-std()" "LAYING" 22 -0.923911565972222
"Body Gyroscopic Magnetic-std()" "LAYING" 23 -0.957227585972222
"Body Gyroscopic Magnetic-std()" "LAYING" 24 -0.957829934722222
"Body Gyroscopic Magnetic-std()" "LAYING" 25 -0.856017369726027
"Body Gyroscopic Magnetic-std()" "LAYING" 26 -0.965676821973684
"Body Gyroscopic Magnetic-std()" "LAYING" 27 -0.971915732837838
"Body Gyroscopic Magnetic-std()" "LAYING" 28 -0.928940913375
"Body Gyroscopic Magnetic-std()" "LAYING" 29 -0.977040093043478
"Body Gyroscopic Magnetic-std()" "LAYING" 30 -0.951264441
"Body Gyroscopic Magnetic-std()" "SITTING" 1 -0.934531840425532
"Body Gyroscopic Magnetic-std()" "SITTING" 2 -0.961313624130435
"Body Gyroscopic Magnetic-std()" "SITTING" 3 -0.925518103807692
"Body Gyroscopic Magnetic-std()" "SITTING" 4 -0.928898293
"Body Gyroscopic Magnetic-std()" "SITTING" 5 -0.931414810454545
"Body Gyroscopic Magnetic-std()" "SITTING" 6 -0.921259472727273
"Body Gyroscopic Magnetic-std()" "SITTING" 7 -0.898063314375
"Body Gyroscopic Magnetic-std()" "SITTING" 8 -0.953001632173913
"Body Gyroscopic Magnetic-std()" "SITTING" 9 -0.9066063206
"Body Gyroscopic Magnetic-std()" "SITTING" 10 -0.963064577592593
"Body Gyroscopic Magnetic-std()" "SITTING" 11 -0.959964488301887
"Body Gyroscopic Magnetic-std()" "SITTING" 12 -0.946769241568627
"Body Gyroscopic Magnetic-std()" "SITTING" 13 -0.963940591428571
"Body Gyroscopic Magnetic-std()" "SITTING" 14 -0.947081158333333
"Body Gyroscopic Magnetic-std()" "SITTING" 15 -0.963475074915254
"Body Gyroscopic Magnetic-std()" "SITTING" 16 -0.937942404637681
"Body Gyroscopic Magnetic-std()" "SITTING" 17 -0.97541025484375
"Body Gyroscopic Magnetic-std()" "SITTING" 18 -0.981372675614035
"Body Gyroscopic Magnetic-std()" "SITTING" 19 -0.950491807945205
"Body Gyroscopic Magnetic-std()" "SITTING" 20 -0.941069909848485
"Body Gyroscopic Magnetic-std()" "SITTING" 21 -0.971225061647059
"Body Gyroscopic Magnetic-std()" "SITTING" 22 -0.933268487096774
"Body Gyroscopic Magnetic-std()" "SITTING" 23 -0.937006097352941
"Body Gyroscopic Magnetic-std()" "SITTING" 24 -0.969257162647059
"Body Gyroscopic Magnetic-std()" "SITTING" 25 -0.970639125692308
"Body Gyroscopic Magnetic-std()" "SITTING" 26 -0.964742022307692
"Body Gyroscopic Magnetic-std()" "SITTING" 27 -0.970782132714286
"Body Gyroscopic Magnetic-std()" "SITTING" 28 -0.951065984027778
"Body Gyroscopic Magnetic-std()" "SITTING" 29 -0.971578024666667
"Body Gyroscopic Magnetic-std()" "SITTING" 30 -0.960641288225806
"Body Gyroscopic Magnetic-std()" "STANDING" 1 -0.978690028679245
"Body Gyroscopic Magnetic-std()" "STANDING" 2 -0.95394338037037
"Body Gyroscopic Magnetic-std()" "STANDING" 3 -0.88212522147541
"Body Gyroscopic Magnetic-std()" "STANDING" 4 -0.885144317678571
"Body Gyroscopic Magnetic-std()" "STANDING" 5 -0.867041711785714
"Body Gyroscopic Magnetic-std()" "STANDING" 6 -0.915891572982456
"Body Gyroscopic Magnetic-std()" "STANDING" 7 -0.918438958867924
"Body Gyroscopic Magnetic-std()" "STANDING" 8 -0.95322478962963
"Body Gyroscopic Magnetic-std()" "STANDING" 9 -0.908291403111111
"Body Gyroscopic Magnetic-std()" "STANDING" 10 -0.920486810227273
"Body Gyroscopic Magnetic-std()" "STANDING" 11 -0.977071437446808
"Body Gyroscopic Magnetic-std()" "STANDING" 12 -0.852271618032787
"Body Gyroscopic Magnetic-std()" "STANDING" 13 -0.944980198421053
"Body Gyroscopic Magnetic-std()" "STANDING" 14 -0.931426203833333
"Body Gyroscopic Magnetic-std()" "STANDING" 15 -0.931286778679245
"Body Gyroscopic Magnetic-std()" "STANDING" 16 -0.964105768461539
"Body Gyroscopic Magnetic-std()" "STANDING" 17 -0.977680837435897
"Body Gyroscopic Magnetic-std()" "STANDING" 18 -0.959797118082192
"Body Gyroscopic Magnetic-std()" "STANDING" 19 -0.937951031506849
"Body Gyroscopic Magnetic-std()" "STANDING" 20 -0.843683410273973
"Body Gyroscopic Magnetic-std()" "STANDING" 21 -0.945614401797753
"Body Gyroscopic Magnetic-std()" "STANDING" 22 -0.900776555555556
"Body Gyroscopic Magnetic-std()" "STANDING" 23 -0.923796565588235
"Body Gyroscopic Magnetic-std()" "STANDING" 24 -0.95310477884058
"Body Gyroscopic Magnetic-std()" "STANDING" 25 -0.959884274324324
"Body Gyroscopic Magnetic-std()" "STANDING" 26 -0.962653585540541
"Body Gyroscopic Magnetic-std()" "STANDING" 27 -0.965693334
"Body Gyroscopic Magnetic-std()" "STANDING" 28 -0.876917545696203
"Body Gyroscopic Magnetic-std()" "STANDING" 29 -0.975358665384615
"Body Gyroscopic Magnetic-std()" "STANDING" 30 -0.887247636779661
"Body Gyroscopic Magnetic-std()" "WALKING" 1 -0.186978364526316
"Body Gyroscopic Magnetic-std()" "WALKING" 2 -0.553019916271186
"Body Gyroscopic Magnetic-std()" "WALKING" 3 -0.561510683275862
"Body Gyroscopic Magnetic-std()" "WALKING" 4 -0.553116111166667
"Body Gyroscopic Magnetic-std()" "WALKING" 5 -0.492176823571429
"Body Gyroscopic Magnetic-std()" "WALKING" 6 -0.36560291677193
"Body Gyroscopic Magnetic-std()" "WALKING" 7 -0.19828316695614
"Body Gyroscopic Magnetic-std()" "WALKING" 8 -0.238746703958333
"Body Gyroscopic Magnetic-std()" "WALKING" 9 -0.489725811538462
"Body Gyroscopic Magnetic-std()" "WALKING" 10 -0.402025135660377
"Body Gyroscopic Magnetic-std()" "WALKING" 11 -0.558362783220339
"Body Gyroscopic Magnetic-std()" "WALKING" 12 -0.4132083408
"Body Gyroscopic Magnetic-std()" "WALKING" 13 -0.253240071964912
"Body Gyroscopic Magnetic-std()" "WALKING" 14 -0.201401930542373
"Body Gyroscopic Magnetic-std()" "WALKING" 15 -0.425798469148148
"Body Gyroscopic Magnetic-std()" "WALKING" 16 -0.665078404313725
"Body Gyroscopic Magnetic-std()" "WALKING" 17 -0.522494763606557
"Body Gyroscopic Magnetic-std()" "WALKING" 18 -0.60851009125
"Body Gyroscopic Magnetic-std()" "WALKING" 19 -0.0218463165461538
"Body Gyroscopic Magnetic-std()" "WALKING" 20 -0.0367853189588235
"Body Gyroscopic Magnetic-std()" "WALKING" 21 -0.408304434423077
"Body Gyroscopic Magnetic-std()" "WALKING" 22 -0.390775683913043
"Body Gyroscopic Magnetic-std()" "WALKING" 23 0.163346451623729
"Body Gyroscopic Magnetic-std()" "WALKING" 24 -0.563863212586207
"Body Gyroscopic Magnetic-std()" "WALKING" 25 -0.489809386081081
"Body Gyroscopic Magnetic-std()" "WALKING" 26 -0.538329286101695
"Body Gyroscopic Magnetic-std()" "WALKING" 27 -0.482452355789474
"Body Gyroscopic Magnetic-std()" "WALKING" 28 -0.460511661296296
"Body Gyroscopic Magnetic-std()" "WALKING" 29 -0.358814096603774
"Body Gyroscopic Magnetic-std()" "WALKING" 30 -0.266845731292308
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 1 -0.225724368061224
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 2 -0.274844110531915
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 3 -0.245794699346939
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 4 -0.3805726254
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 5 -0.360678305253192
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 6 -0.0426276750979167
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 7 -0.259751603446809
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 8 -0.0466291872078947
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 9 -0.322331464761905
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 10 -0.280382850552632
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 11 -0.339349828493478
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 12 -0.32045862629
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 13 -0.236762631468085
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 14 -0.0665144570666667
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 15 -0.284249712071429
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 16 -0.422315316808511
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 17 -0.352687281086957
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 18 -0.507995478327273
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 19 0.237821231894872
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 20 -0.0305762438706667
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 21 -0.388420328666667
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 22 -0.263921983758333
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 23 0.0539972903222222
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 24 -0.3636948774
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 25 -0.38216092137931
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 26 -0.296158291686
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 27 -0.307952089840909
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 28 -0.22448414468913
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 29 -0.26740979843125
"Body Gyroscopic Magnetic-std()" "WALKING_DOWNSTAIRS" 30 -0.208267542032258
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 1 -0.14861931805283
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 2 -0.377532167604167
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 3 -0.408886653186441
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 4 -0.510974134423077
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 5 -0.354687870212766
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 6 -0.199893710196078
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 7 -0.418144852156863
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 8 -0.109327923829268
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 9 -0.425839761428571
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 10 -0.113062673542979
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 11 -0.377909862407407
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 12 -0.525686949063462
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 13 -0.415658606181818
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 14 0.299975979851852
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 15 -0.288429008639583
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 16 -0.518189646470588
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 17 -0.440837260125
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 18 -0.528058134137931
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 19 -0.26440144275
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 20 -0.253929985803922
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 21 -0.420236002514894
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 22 -0.2025581772
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 23 -0.366732989313725
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 24 -0.503929060169492
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 25 -0.387754116158462
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 26 -0.514032410181818
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 27 -0.501775426447059
"Body Gyroscopic Magnetic-std()" "WALKING_UPSTAIRS" 28 -0.476923344705882
